year,state,fairness_measure,demographic_category,demographic_group,value_type,value,coalesced_n
2018,TX,Predictive Parity,race,Black,difference,0.06581055798129617,11096
2018,TX,Predictive Parity,sex,Female,difference,0.00131030397793704,40346
2018,TX,Predictive Parity,race,Hispanic,difference,0.03600211997663957,26648
2018,TX,Predictive Parity,sex,Male,difference,NA,90455
2018,TX,Predictive Parity,race,White,difference,NA,83060
2018,U.S.,Predictive Parity,race,Asian,difference,9.8531981783126e-4,105682
2018,U.S.,Predictive Parity,race,Black,difference,0.06262260110638039,119495
2018,U.S.,Predictive Parity,sex,Female,difference,0.00388527937213636,499634
2018,U.S.,Predictive Parity,race,Hispanic,difference,0.03358236879779607,153439
2018,U.S.,Predictive Parity,sex,Male,difference,NA,1022190
2018,U.S.,Predictive Parity,race,White,difference,NA,1152678
2018,UT,Predictive Parity,race,Asian,difference,0.00638130575422808,648
2018,UT,Predictive Parity,race,Black,difference,0.03859581192706759,192
2018,UT,Predictive Parity,sex,Female,difference,0.00556760097014205,5810
2018,UT,Predictive Parity,race,Hispanic,difference,0.03983659889806141,2103
2018,UT,Predictive Parity,sex,Male,difference,NA,16865
2018,UT,Predictive Parity,race,White,difference,NA,19854
2018,VA,Predictive Parity,race,Asian,difference,0.00504383966009434,3532
2018,VA,Predictive Parity,race,Black,difference,0.05567464406950923,6814
2018,VA,Predictive Parity,sex,Female,difference,0.0095474608885166,16217
2018,VA,Predictive Parity,race,Hispanic,difference,0.03780132719785751,2888
2018,VA,Predictive Parity,sex,Male,difference,NA,32483
2018,VA,Predictive Parity,race,White,difference,NA,35845
2018,VT,Predictive Parity,race,Asian,difference,-0.00445135609422037,31
2018,VT,Predictive Parity,race,Black,difference,0.0221141088014153,17
2018,VT,Predictive Parity,sex,Female,difference,0.00614378880040132,862
2018,VT,Predictive Parity,race,Hispanic,difference,-0.01039363113666519,38
2018,VT,Predictive Parity,sex,Male,difference,NA,1480
2018,VT,Predictive Parity,race,White,difference,NA,2261
2018,WA,Predictive Parity,race,Asian,difference,3.8755004910478e-4,4575
2018,WA,Predictive Parity,race,Black,difference,0.02757440027563633,1498
2018,WA,Predictive Parity,sex,Female,difference,0.0068828744035506,12903
2018,WA,Predictive Parity,race,Hispanic,difference,0.02666380233514163,2483
2018,WA,Predictive Parity,sex,Male,difference,NA,29090
2018,WA,Predictive Parity,race,White,difference,NA,33852
2018,WI,Predictive Parity,race,Asian,difference,0.00614101493570203,615
2018,WI,Predictive Parity,race,Black,difference,0.05605478680069342,495
2018,WI,Predictive Parity,sex,Female,difference,0.00258796032333329,6341
2018,WI,Predictive Parity,race,Hispanic,difference,0.00377737646336866,701
2018,WI,Predictive Parity,sex,Male,difference,NA,13533
2018,WI,Predictive Parity,race,White,difference,NA,18139
2018,WV,Predictive Parity,race,Asian,difference,-0.02178567675493905,64
2018,WV,Predictive Parity,race,Black,difference,0.09079445145018912,156
2018,WV,Predictive Parity,sex,Female,difference,0.00630898450550911,1609
2018,WV,Predictive Parity,race,Hispanic,difference,0.02028163093736864,104
2018,WV,Predictive Parity,sex,Male,difference,NA,3460
2018,WV,Predictive Parity,race,White,difference,NA,4758
2018,WY,Predictive Parity,race,Asian,difference,-0.02524341868012982,30
2018,WY,Predictive Parity,race,Black,difference,-0.02524341868012982,21
2018,WY,Predictive Parity,sex,Female,difference,-0.00971370497407292,810
2018,WY,Predictive Parity,race,Hispanic,difference,0.04293839950168835,132
2018,WY,Predictive Parity,sex,Male,difference,NA,2138
2018,WY,Predictive Parity,race,White,difference,NA,2773
2018,AK,Representativeness,race,Asian,level,0.00876095118898622,687
2018,AK,Representativeness,race,Black,level,-0.00740508969545265,337
2018,AK,Representativeness,sex,Female,level,0.01147489209390462,3401
2018,AK,Representativeness,race,Hispanic,level,-5.214851898206127e-4,458
2018,AK,Representativeness,sex,Male,level,-0.01147489209390462,7749
2018,AK,Representativeness,race,White,level,-8.343763037129692e-4,9766
2018,AL,Representativeness,race,Asian,level,0.00297580540820287,1979
2018,AL,Representativeness,race,Black,level,-0.01916042296427857,18831
2018,AL,Representativeness,sex,Female,level,-0.00848508757841021,35188
2018,AL,Representativeness,race,Hispanic,level,0.00570460720544819,2374
2018,AL,Representativeness,sex,Male,level,0.00848508757841015,73712
2018,AL,Representativeness,race,White,level,0.01048001035062751,86225
2018,AR,Representativeness,race,Asian,level,0.0039163961038961,1290
2018,AR,Representativeness,race,Black,level,-0.01428571428571427,5731
2018,AR,Representativeness,sex,Female,level,-0.00356342903685602,19465
2018,AR,Representativeness,race,Hispanic,level,0.0075689935064935,3157
2018,AR,Representativeness,sex,Male,level,0.00356342903685602,42749
2018,AR,Representativeness,race,White,level,0.00280032467532465,52358
2018,AZ,Representativeness,race,Asian,level,0.00460890813635593,7992
2018,AZ,Representativeness,race,Black,level,-0.00834684150678634,7367
2018,AZ,Representativeness,sex,Female,level,-0.00553598695697138,62791
2018,AZ,Representativeness,race,Hispanic,level,-0.02565746497955626,35670
2018,AZ,Representativeness,sex,Male,level,0.00553598695697143,133504
2018,AZ,Representativeness,race,White,level,0.02939539834998672,146409
2018,CA,Representativeness,race,Asian,level,0.03038243597202866,128247
2018,CA,Representativeness,race,Black,level,-0.01854189958424988,38106
2018,CA,Representativeness,sex,Female,level,0.00199930125061509,211813
2018,CA,Representativeness,race,Hispanic,level,-0.02593026677613272,145885
2018,CA,Representativeness,sex,Male,level,-0.00199930125061509,462320
2018,CA,Representativeness,race,White,level,0.01408973038835403,367554
2018,CO,Representativeness,race,Asian,level,0.00431873130091414,6864
2018,CO,Representativeness,race,Black,level,-0.01447444803807117,6753
2018,CO,Representativeness,sex,Female,level,0.00992696224668243,62110
2018,CO,Representativeness,race,Hispanic,level,-0.00586888153152291,21821
2018,CO,Representativeness,sex,Male,level,-0.00992696224668243,125562
2018,CO,Representativeness,race,White,level,0.01602459826867996,153661
2018,CT,Representativeness,race,Asian,level,0.00772440562833576,3149
2018,CT,Representativeness,race,Black,level,-0.02594856865599224,5002
2018,CT,Representativeness,sex,Female,level,-0.01195460770886325,22713
2018,CT,Representativeness,race,Hispanic,level,-0.01818534691897136,5535
2018,CT,Representativeness,sex,Male,level,0.01195460770886325,40640
2018,CT,Representativeness,race,White,level,0.03640950994662784,50162
2018,DC,Representativeness,race,Asian,level,0.00800249428393265,835
2018,DC,Representativeness,race,Black,level,-0.06246102681355225,4484
2018,DC,Representativeness,sex,Female,level,-0.03045631784171143,5405
2018,DC,Representativeness,race,Hispanic,level,0.00592392434005404,602
2018,DC,Representativeness,sex,Male,level,0.03045631784171143,6279
2018,DC,Representativeness,race,White,level,0.04853460818956567,5918
2018,DE,Representativeness,race,Asian,level,0.00967792288880795,1119
2018,DE,Representativeness,race,Black,level,-0.04360268484312399,4300
2018,DE,Representativeness,sex,Female,level,-0.01772285038127796,8710
2018,DE,Representativeness,race,Hispanic,level,-0.00645194859253862,990
2018,DE,Representativeness,sex,Male,level,0.01772285038127785,14932
2018,DE,Representativeness,race,White,level,0.04037671054685476,17476
2018,FL,Representativeness,race,Asian,level,0.00842530393172798,19062
2018,FL,Representativeness,race,Black,level,-0.03641625059481969,55898
2018,FL,Representativeness,sex,Female,level,-0.00331953239162197,184717
2018,FL,Representativeness,race,Hispanic,level,0.00291793782956636,102709
2018,FL,Representativeness,sex,Male,level,0.00331953239162208,349409
2018,FL,Representativeness,race,White,level,0.02507300883352536,360629
2018,GA,Representativeness,race,Asian,level,0.01047945205479453,14845
2018,GA,Representativeness,race,Black,level,-0.05484193888303479,60587
2018,GA,Representativeness,sex,Female,level,-0.00639553691221778,85828
2018,GA,Representativeness,race,Hispanic,level,0.00599578503688093,12324
2018,GA,Representativeness,sex,Male,level,0.00639553691221783,153570
2018,GA,Representativeness,race,White,level,0.03836670179135937,153230
2018,HI,Representativeness,race,Asian,level,0.04723021794043358,11158
2018,HI,Representativeness,race,Black,level,-0.01838688832755683,470
2018,HI,Representativeness,sex,Female,level,0.02159674278633389,5961
2018,HI,Representativeness,race,Hispanic,level,-0.01174881043294366,584
2018,HI,Representativeness,sex,Male,level,-0.02159674278633383,14757
2018,HI,Representativeness,race,White,level,-0.01709451917993304,8594
2018,IA,Representativeness,race,Asian,level,0.00372313784721067,1638
2018,IA,Representativeness,race,Black,level,-0.00248268427305395,1367
2018,IA,Representativeness,sex,Female,level,-5.370104110727913e-4,21594
2018,IA,Representativeness,race,Hispanic,level,6.372564266589956e-4,2447
2018,IA,Representativeness,sex,Male,level,5.370104110727913e-4,45474
2018,IA,Representativeness,race,White,level,-0.00187771000081571,61937
2018,ID,Representativeness,race,Asian,level,9.098240317611284e-4,881
2018,ID,Representativeness,race,Black,level,-0.00184032588242592,293
2018,ID,Representativeness,sex,Female,level,-0.00114597658040588,15582
2018,ID,Representativeness,race,Hispanic,level,-0.00638944604123156,3726
2018,ID,Representativeness,sex,Male,level,0.00114597658040582,40561
2018,ID,Representativeness,race,White,level,0.00731994789189638,51657
2018,IL,Representativeness,race,Asian,level,0.01064927334953623,16425
2018,IL,Representativeness,race,Black,level,-0.02677942562372898,22450
2018,IL,Representativeness,sex,Female,level,-0.00413033501606241,80628
2018,IL,Representativeness,race,Hispanic,level,-0.00250979614106443,29661
2018,IL,Representativeness,sex,Male,level,0.00413033501606241,164313
2018,IL,Representativeness,race,White,level,0.01863994841525718,177803
2018,IN,Representativeness,race,Asian,level,0.00461913766473721,4610
2018,IN,Representativeness,race,Black,level,-0.01374915195519436,9212
2018,IN,Representativeness,sex,Female,level,2.904401620656416e-4,51992
2018,IN,Representativeness,race,Hispanic,level,3.1034831184953426e-4,6938
2018,IN,Representativeness,sex,Male,level,-2.904401620655861e-4,114735
2018,IN,Representativeness,race,White,level,0.00881966597860761,146996
2018,KS,Representativeness,race,Asian,level,0.00650014918375176,1783
2018,KS,Representativeness,race,Black,level,-0.00594603810579259,2073
2018,KS,Representativeness,sex,Female,level,2.1415569118776737e-5,16719
2018,KS,Representativeness,race,Hispanic,level,-0.00639358936106729,3664
2018,KS,Representativeness,sex,Male,level,-2.1415569118721223e-5,38326
2018,KS,Representativeness,race,White,level,0.00583947828310804,47816
2018,KY,Representativeness,race,Asian,level,0.00358701180501646,1735
2018,KY,Representativeness,race,Black,level,-0.01548571887464196,4812
2018,KY,Representativeness,sex,Female,level,0.00549019607843137,29461
2018,KY,Representativeness,race,Hispanic,level,5.755280134914463e-4,2169
2018,KY,Representativeness,sex,Male,level,-0.00549019607843137,62281
2018,KY,Representativeness,race,White,level,0.01132317905613411,85344
2018,LA,Representativeness,race,Asian,level,0.00570260542414053,1806
2018,LA,Representativeness,race,Black,level,-0.04171048538799934,18683
2018,LA,Representativeness,sex,Female,level,-0.00731830918738452,27828
2018,LA,Representativeness,race,Hispanic,level,0.00331787951949994,2342
2018,LA,Representativeness,sex,Male,level,0.0073183091873844,58626
2018,LA,Representativeness,race,White,level,0.03269000044435888,64243
2018,MA,Representativeness,race,Asian,level,0.01201598715561856,11254
2018,MA,Representativeness,race,Black,level,-0.02275095222641638,8472
2018,MA,Representativeness,sex,Female,level,0.00139556520390754,49970
2018,MA,Representativeness,race,Hispanic,level,-0.00795941722035287,8770
2018,MA,Representativeness,sex,Male,level,-0.0013955652039076,88417
2018,MA,Representativeness,race,White,level,0.01869438229115072,111081
2018,MD,Representativeness,race,Asian,level,0.01532105851084318,10184
2018,MD,Representativeness,race,Black,level,-0.05600708755440853,35099
2018,MD,Representativeness,sex,Female,level,-0.01184831806672992,48033
2018,MD,Representativeness,race,Hispanic,level,0.00559493085782519,8306
2018,MD,Representativeness,sex,Male,level,0.01184831806672992,78523
2018,MD,Representativeness,race,White,level,0.03509109818574019,74753
2018,ME,Representativeness,race,Asian,level,0.00249920660107902,365
2018,ME,Representativeness,race,Black,level,-0.00261821643922564,249
2018,ME,Representativeness,sex,Female,level,0.00364583333333334,10816
2018,ME,Representativeness,race,Hispanic,level,0.00126943827356394,356
2018,ME,Representativeness,sex,Male,level,-0.00364583333333334,20485
2018,ME,Representativeness,race,White,level,-0.00115042843541735,30643
2018,MI,Representativeness,race,Asian,level,0.00543336405137192,7066
2018,MI,Representativeness,race,Black,level,-0.01757320392693723,16037
2018,MI,Representativeness,sex,Female,level,9.612286542798888e-4,75576
2018,MI,Representativeness,race,Hispanic,level,2.3970723756052553e-4,6135
2018,MI,Representativeness,sex,Male,level,-9.612286542798332e-4,152677
2018,MI,Representativeness,race,White,level,0.01190013263800471,200771
2018,MN,Representativeness,race,Asian,level,0.00330290709676261,6542
2018,MN,Representativeness,race,Black,level,-0.00860730409183517,4799
2018,MN,Representativeness,sex,Female,level,-6.314213294125182e-4,43287
2018,MN,Representativeness,race,Hispanic,level,-0.00142707127278602,3705
2018,MN,Representativeness,sex,Male,level,6.314213294125182e-4,84869
2018,MN,Representativeness,race,White,level,0.00673146826785853,113789
2018,MO,Representativeness,race,Asian,level,0.0036533824231775,3002
2018,MO,Representativeness,race,Black,level,-0.00958859233869762,8556
2018,MO,Representativeness,sex,Female,level,3.624939578396047e-4,42409
2018,MO,Representativeness,race,Hispanic,level,2.5659888329777544e-4,3137
2018,MO,Representativeness,sex,Male,level,-3.624939578396047e-4,92854
2018,MO,Representativeness,race,White,level,0.00567861103222233,121198
2018,MS,Representativeness,race,Asian,level,0.0038645306351883,793
2018,MS,Representativeness,race,Black,level,-0.02520142402098557,14352
2018,MS,Representativeness,sex,Female,level,-0.00232661982092075,18561
2018,MS,Representativeness,race,Hispanic,level,0.00437980138654674,994
2018,MS,Representativeness,sex,Male,level,0.00232661982092075,37481
2018,MS,Representativeness,race,White,level,0.01695709199925055,40122
2018,MT,Representativeness,race,Asian,level,0.00148459096959148,183
2018,MT,Representativeness,race,Black,level,-0.00168936213781099,85
2018,MT,Representativeness,sex,Female,level,-0.01279416298427704,6612
2018,MT,Representativeness,race,Hispanic,level,3.071567523292712e-4,371
2018,MT,Representativeness,sex,Male,level,0.01279416298427704,16356
2018,MT,Representativeness,race,White,level,-1.023855841097987e-4,22420
2018,NC,Representativeness,race,Asian,level,0.00625597137804159,9981
2018,NC,Representativeness,race,Black,level,-0.03975159067346981,35456
2018,NC,Representativeness,sex,Female,level,0.00352056901388303,81273
2018,NC,Representativeness,race,Hispanic,level,-1.7787083528143788e-4,11117
2018,NC,Representativeness,sex,Male,level,-0.00352056901388297,157782
2018,NC,Representativeness,race,White,level,0.03367349013070964,183859
2018,ND,Representativeness,race,Asian,level,0.00171983833519649,160
2018,ND,Representativeness,race,Black,level,-0.00335368475363315,143
2018,ND,Representativeness,sex,Female,level,0.00871967538634205,3598
2018,ND,Representativeness,race,Hispanic,level,0.00154785450167684,213
2018,ND,Representativeness,sex,Male,level,-0.00871967538634199,9467
2018,ND,Representativeness,race,White,level,8.599191675984219e-5,12601
2018,NE,Representativeness,race,Asian,level,0.00444676153091265,1106
2018,NE,Representativeness,race,Black,level,-0.00699214916584886,1022
2018,NE,Representativeness,sex,Female,level,0.0058502940542538,11123
2018,NE,Representativeness,race,Hispanic,level,-0.00349607458292443,2536
2018,NE,Representativeness,sex,Male,level,-0.00585029405425374,26314
2018,NE,Representativeness,race,White,level,0.00604146221786061,32938
2018,NH,Representativeness,race,Asian,level,0.00408550375720434,744
2018,NH,Representativeness,race,Black,level,-0.0035383380754359,377
2018,NH,Representativeness,sex,Female,level,0.01053721299959331,11225
2018,NH,Representativeness,race,Hispanic,level,-0.00138615306048004,793
2018,NH,Representativeness,sex,Male,level,-0.01053721299959331,22367
2018,NH,Representativeness,race,White,level,8.389873787115754e-4,32117
2018,NJ,Representativeness,race,Asian,level,0.02465840675755599,19115
2018,NJ,Representativeness,race,Black,level,-0.03432614003427306,14510
2018,NJ,Representativeness,sex,Female,level,-0.01135987817165179,53576
2018,NJ,Representativeness,race,Hispanic,level,-0.01072928830318011,16858
2018,NJ,Representativeness,sex,Male,level,0.01135987817165185,110352
2018,NJ,Representativeness,race,White,level,0.02039702157989709,115561
2018,NM,Representativeness,race,Asian,level,0.00353173366573179,869
2018,NM,Representativeness,race,Black,level,-0.00744434056992486,820
2018,NM,Representativeness,sex,Female,level,-0.00451639799888825,12167
2018,NM,Representativeness,race,Hispanic,level,-0.01017970291887399,13332
2018,NM,Representativeness,sex,Male,level,0.00451639799888836,24289
2018,NM,Representativeness,race,White,level,0.01409230982306708,21574
2018,NV,Representativeness,race,Asian,level,0.01970251970251971,10300
2018,NV,Representativeness,race,Black,level,-0.01991064491064491,5903
2018,NV,Representativeness,sex,Female,level,0.00139879703455025,28572
2018,NV,Representativeness,race,Hispanic,level,-0.01585914085914086,15812
2018,NV,Representativeness,sex,Male,level,-0.00139879703455036,58314
2018,NV,Representativeness,race,White,level,0.01606726606726605,55554
2018,NY,Representativeness,race,Asian,level,0.0208400920733497,25928
2018,NY,Representativeness,race,Black,level,-0.02329641130215816,19548
2018,NY,Representativeness,sex,Female,level,-0.00762991547605501,84242
2018,NY,Representativeness,race,Hispanic,level,-0.00453157425859839,16000
2018,NY,Representativeness,sex,Male,level,0.00762991547605507,155149
2018,NY,Representativeness,race,White,level,0.0069878934874068,179024
2018,OH,Representativeness,race,Asian,level,0.00351763369643875,7153
2018,OH,Representativeness,race,Black,level,-0.01515841332675174,18398
2018,OH,Representativeness,sex,Female,level,-0.00476575977486726,85421
2018,OH,Representativeness,race,Hispanic,level,8.099183851473443e-4,5410
2018,OH,Representativeness,sex,Male,level,0.00476575977486726,171318
2018,OH,Representativeness,race,White,level,0.01083086124516563,227210
2018,OK,Representativeness,race,Asian,level,0.00666666666666666,2133
2018,OK,Representativeness,race,Black,level,-0.00985507246376812,3660
2018,OK,Representativeness,sex,Female,level,0.00498725882781214,20122
2018,OK,Representativeness,race,Hispanic,level,2.1739130434782208e-4,4395
2018,OK,Representativeness,sex,Male,level,-0.00498725882781225,47583
2018,OK,Representativeness,race,White,level,0.00297101449275372,57869
2018,OR,Representativeness,race,Asian,level,0.00435881384618951,5477
2018,OR,Representativeness,race,Black,level,-0.00597018385847766,1459
2018,OR,Representativeness,sex,Female,level,0.00554935042031629,34225
2018,OR,Representativeness,race,Hispanic,level,9.505923813498408e-4,5928
2018,OR,Representativeness,sex,Male,level,-0.00554935042031623,67158
2018,OR,Representativeness,race,White,level,6.607776309383029e-4,89857
2018,PA,Representativeness,race,Asian,level,0.0088444041847918,11881
2018,PA,Representativeness,race,Black,level,-0.01708657263162085,18073
2018,PA,Representativeness,sex,Female,level,-8.091842411369066e-4,82663
2018,PA,Representativeness,race,Hispanic,level,-0.00701778835146676,9955
2018,PA,Representativeness,sex,Male,level,8.091842411369621e-4,165804
2018,PA,Representativeness,race,White,level,0.01525995679829583,212242
2018,RI,Representativeness,race,Asian,level,0.00394896719319562,631
2018,RI,Representativeness,race,Black,level,-0.01928918590522478,1144
2018,RI,Representativeness,sex,Female,level,-0.00213458019922746,8684
2018,RI,Representativeness,race,Hispanic,level,-0.01412515188335358,1862
2018,RI,Representativeness,sex,Male,level,0.00213458019922752,15283
2018,RI,Representativeness,race,White,level,0.02946537059538268,20431
2018,SC,Representativeness,race,Asian,level,0.00476332528219093,2709
2018,SC,Representativeness,race,Black,level,-0.05029879040406469,20932
2018,SC,Representativeness,sex,Female,level,-0.0084411111218916,43847
2018,SC,Representativeness,race,Hispanic,level,-2.11703345875152e-4,3969
2018,SC,Representativeness,sex,Male,level,0.0084411111218916,85420
2018,SC,Representativeness,race,White,level,0.04574716846774884,102776
2018,SD,Representativeness,race,Asian,level,0.00130476582886965,215
2018,SD,Representativeness,race,Black,level,-0.00618046971569839,207
2018,SD,Representativeness,sex,Female,level,-0.00621976503109883,5066
2018,SD,Representativeness,race,Hispanic,level,-0.00226617222908941,366
2018,SD,Representativeness,sex,Male,level,0.00621976503109877,11551
2018,SD,Representativeness,race,White,level,0.0071418761159181,15936
2018,TN,Representativeness,race,Asian,level,0.00468730815620508,4284
2018,TN,Representativeness,race,Black,level,-0.01944980102412988,17033
2018,TN,Representativeness,sex,Female,level,-8.776574524723135e-4,55012
2018,TN,Representativeness,race,Hispanic,level,0.00281671830650228,4919
2018,TN,Representativeness,sex,Male,level,8.77657452472258e-4,116152
2018,TN,Representativeness,race,White,level,0.01194577456142254,145760
2018,TX,Representativeness,race,Asian,level,0.0113761041376104,41316
2018,TX,Representativeness,race,Black,level,-0.02217573221757322,49619
2018,TX,Representativeness,sex,Female,level,0.01034635245450948,163179
2018,TX,Representativeness,race,Hispanic,level,-0.01899581589958157,127256
2018,TX,Representativeness,sex,Male,level,-0.01034635245450954,360570
2018,TX,Representativeness,race,White,level,0.02979544397954447,309155
2018,U.S.,Representativeness,race,Asian,level,0.01153516608375325,453610
2018,U.S.,Representativeness,race,Black,level,-0.02516831893124106,600980
2018,U.S.,Representativeness,sex,Female,level,-8.204097923467102e-4,2232712
2018,U.S.,Representativeness,race,Hispanic,level,-0.00277498778532547,692033
2018,U.S.,Representativeness,sex,Male,level,8.204097923466547e-4,4579060
2018,U.S.,Representativeness,race,White,level,0.01640814063281326,5117529
2018,UT,Representativeness,race,Asian,level,0.00370038794389734,2770
2018,UT,Representativeness,race,Black,level,-0.00242315726648761,781
2018,UT,Representativeness,sex,Female,level,0.00779158412869918,24453
2018,UT,Representativeness,race,Hispanic,level,-0.01125634139062965,8428
2018,UT,Representativeness,sex,Male,level,-0.00779158412869929,71012
2018,UT,Representativeness,race,White,level,0.00997911071321988,84059
2018,VA,Representativeness,race,Asian,level,0.01310481195424263,15265
2018,VA,Representativeness,race,Black,level,-0.03638161212410754,26923
2018,VA,Representativeness,sex,Female,level,-0.00914519843607736,59715
2018,VA,Representativeness,race,Hispanic,level,4.644743477453112e-4,10661
2018,VA,Representativeness,sex,Male,level,0.0091451984360773,121167
2018,VA,Representativeness,race,White,level,0.02281232582211956,129590
2018,VT,Representativeness,race,Asian,level,0.00302429867556575,196
2018,VT,Representativeness,race,Black,level,-0.00156429241839607,70
2018,VT,Representativeness,sex,Female,level,0.01237675687014894,4342
2018,VT,Representativeness,race,Hispanic,level,0.00125143393471686,150
2018,VT,Representativeness,sex,Male,level,-0.01237675687014894,7409
2018,VT,Representativeness,race,White,level,-0.00271144019188651,11409
2018,WA,Representativeness,race,Asian,level,0.01505800883054446,22144
2018,WA,Representativeness,race,Black,level,-0.00994526058824628,6397
2018,WA,Representativeness,sex,Female,level,0.01345390244976813,57279
2018,WA,Representativeness,race,Hispanic,level,5.604717927001693e-4,11298
2018,WA,Representativeness,sex,Male,level,-0.01345390244976818,129903
2018,WA,Representativeness,race,White,level,-0.00567322003499826,149178
2018,WI,Representativeness,race,Asian,level,0.00157538930293351,3303
2018,WI,Representativeness,race,Black,level,-0.00922728020289629,3235
2018,WI,Representativeness,sex,Female,level,-0.00557775847089486,42528
2018,WI,Representativeness,race,Hispanic,level,-0.00199953257680022,4790
2018,WI,Representativeness,sex,Male,level,0.00557775847089481,92191
2018,WI,Representativeness,race,White,level,0.00965142347676295,123916
2018,WV,Representativeness,race,Asian,level,0.00271467922871172,316
2018,WV,Representativeness,race,Black,level,-0.00762505489241087,765
2018,WV,Representativeness,sex,Female,level,-5.210420841683661e-4,9928
2018,WV,Representativeness,race,Hispanic,level,0.00175655714798993,487
2018,WV,Representativeness,sex,Male,level,5.210420841683661e-4,22284
2018,WV,Representativeness,race,White,level,0.00315381851570928,30833
2018,WY,Representativeness,race,Asian,level,0.00135135135135135,120
2018,WY,Representativeness,race,Black,level,-0.00231660231660231,100
2018,WY,Representativeness,sex,Female,level,0.01587916343919443,3302
2018,WY,Representativeness,race,Hispanic,level,1.9305019305019405e-4,668
2018,WY,Representativeness,sex,Male,level,-0.01587916343919437,9060
2018,WY,Representativeness,race,White,level,7.722007722008595e-4,11525
2018,AK,Statistical Parity,race,Asian,difference,0.06733675118076232,687
2018,AK,Statistical Parity,race,Black,difference,0.1681491931491932,337
2018,AK,Statistical Parity,sex,Female,difference,0.00322785571527417,3401
2018,AK,Statistical Parity,race,Hispanic,difference,0.04958131823803469,458
2018,AK,Statistical Parity,sex,Male,difference,NA,7749
2018,AK,Statistical Parity,race,White,difference,NA,9766
2018,AL,Statistical Parity,race,Asian,difference,-0.01652063873852716,1979
2018,AL,Statistical Parity,race,Black,difference,0.20801950960068727,18831
2018,AL,Statistical Parity,sex,Female,difference,0.06916805375390478,35188
2018,AL,Statistical Parity,race,Hispanic,difference,0.02560239552904752,2374
2018,AL,Statistical Parity,sex,Male,difference,NA,73712
2018,AL,Statistical Parity,race,White,difference,NA,86225
2018,AR,Statistical Parity,race,Asian,difference,-0.01645766520235625,1290
2018,AR,Statistical Parity,race,Black,difference,0.2143914929549513,5731
2018,AR,Statistical Parity,sex,Female,difference,0.05915507263132213,19465
2018,AR,Statistical Parity,race,Hispanic,difference,0.01122095239494902,3157
2018,AR,Statistical Parity,sex,Male,difference,NA,42749
2018,AR,Statistical Parity,race,White,difference,NA,52358
2018,AZ,Statistical Parity,race,Asian,difference,0.01738101270725911,7992
2018,AZ,Statistical Parity,race,Black,difference,0.09008663868722132,7367
2018,AZ,Statistical Parity,sex,Female,difference,0.01440055780320503,62791
2018,AZ,Statistical Parity,race,Hispanic,difference,0.036291322466946,35670
2018,AZ,Statistical Parity,sex,Male,difference,NA,133504
2018,AZ,Statistical Parity,race,White,difference,NA,146409
2018,CA,Statistical Parity,race,Asian,difference,-2.642018087866127e-4,128247
2018,CA,Statistical Parity,race,Black,difference,0.09916556000733556,38106
2018,CA,Statistical Parity,sex,Female,difference,0.02146789378994029,211813
2018,CA,Statistical Parity,race,Hispanic,difference,0.02589813190098655,145885
2018,CA,Statistical Parity,sex,Male,difference,NA,462320
2018,CA,Statistical Parity,race,White,difference,NA,367554
2018,CO,Statistical Parity,race,Asian,difference,0.00788316579273618,6864
2018,CO,Statistical Parity,race,Black,difference,0.13139015981149085,6753
2018,CO,Statistical Parity,sex,Female,difference,0.02377956078143306,62110
2018,CO,Statistical Parity,race,Hispanic,difference,0.08735689392063639,21821
2018,CO,Statistical Parity,sex,Male,difference,NA,125562
2018,CO,Statistical Parity,race,White,difference,NA,153661
2018,CT,Statistical Parity,race,Asian,difference,-2.6300489626485124e-5,3149
2018,CT,Statistical Parity,race,Black,difference,0.11413767532493092,5002
2018,CT,Statistical Parity,sex,Female,difference,0.02431139335768217,22713
2018,CT,Statistical Parity,race,Hispanic,difference,0.03654421857645273,5535
2018,CT,Statistical Parity,sex,Male,difference,NA,40640
2018,CT,Statistical Parity,race,White,difference,NA,50162
2018,DC,Statistical Parity,race,Asian,difference,0.02166040121008494,835
2018,DC,Statistical Parity,race,Black,difference,0.2336392119150259,4484
2018,DC,Statistical Parity,sex,Female,difference,0.01073006869153603,5405
2018,DC,Statistical Parity,race,Hispanic,difference,0.06343113140353218,602
2018,DC,Statistical Parity,sex,Male,difference,NA,6279
2018,DC,Statistical Parity,race,White,difference,NA,5918
2018,DE,Statistical Parity,race,Asian,difference,0.00265923645117016,1119
2018,DE,Statistical Parity,race,Black,difference,0.14323162702356074,4300
2018,DE,Statistical Parity,sex,Female,difference,0.03384473389084896,8710
2018,DE,Statistical Parity,race,Hispanic,difference,0.03670029427863575,990
2018,DE,Statistical Parity,sex,Male,difference,NA,14932
2018,DE,Statistical Parity,race,White,difference,NA,17476
2018,FL,Statistical Parity,race,Asian,difference,0.04603560500624948,19062
2018,FL,Statistical Parity,race,Black,difference,0.12342250484529148,55898
2018,FL,Statistical Parity,sex,Female,difference,0.0320697552553808,184717
2018,FL,Statistical Parity,race,Hispanic,difference,0.04460796477329976,102709
2018,FL,Statistical Parity,sex,Male,difference,NA,349409
2018,FL,Statistical Parity,race,White,difference,NA,360629
2018,GA,Statistical Parity,race,Asian,difference,-0.00877043532485355,14845
2018,GA,Statistical Parity,race,Black,difference,0.14404370545002076,60587
